BW    288 #MHz
FRES  1 #MHz
NFRB 1 #Number of FRBs
DIAM 12
NBEAMS 36
BEAM lat50_log #prefix of beam file
FBAR 1320
TRES  1.7 #ms
SNRTHRESH 9.5
NFRB 1000
NORM_FRB 1000
TOBS 966.5 # days of 100% efficient operation
THRESH 0.99 #Jy ms to 1 ms burst [ 22 Jy ms / 24 antennas *sqrt{336/288} bandwidth factor]
KEY ID 	DM    	DMG     DMEG	Z	SNR	WIDTH
FRB 35   213.5  35    128.5  0.188    16.1    1.0
FRB 36   355.8  35    270.8  0.137    11.0    4.0
FRB 37   169.6  35     84.6  0.037    10.1    3.0
FRB 38   652.1  35    567.1  0.876    12.3    3.0
FRB 39   618.8  35    533.8  0.712    16.5    2.0
FRB 40   373.3  35    288.3  0.180    11.5    3.0
FRB 41   976.4  35    891.4  1.448     9.6    3.0
FRB 42   607.6  35    522.6  0.777    10.0    3.0
FRB 43  1024.6  35    939.6  0.900    14.4    2.0
FRB 44   610.5  35    525.5  0.585    44.6    4.0
FRB 45   590.0  35    505.0  0.212    30.9    1.0
FRB 46   376.2  35    291.2  0.231    21.3    4.0
FRB 47  1325.3  35   1240.3  0.750    16.5    2.0
FRB 48   321.0  35    236.0  0.118    13.8    2.0
FRB 49   673.0  35    588.0  0.697    21.6    2.0
FRB 50   770.8  35    685.8  0.422    15.4    4.0
FRB 51   466.5  35    381.5  0.101    50.2    2.0
FRB 52   767.6  35    682.6  1.024    10.4    3.0
FRB 53   528.4  35    443.4  0.017    15.1    2.0
FRB 54   339.6  35    254.6  0.285    52.3    2.0
FRB 55   754.4  35    669.4  0.493    15.2    2.0
FRB 56   472.0  35    387.0  0.374    13.1    3.0
FRB 57   640.9  35    555.9  0.749    11.1    4.0
FRB 58   369.1  35    284.1  0.451     9.7    2.0
FRB 59   507.5  35    422.5  0.274    34.5    4.0
FRB 60  1131.9  35   1046.9  1.315     9.8    2.0
FRB 61   581.2  35    496.2  0.361    31.8    3.0
FRB 62   537.8  35    452.8  0.706     9.6    2.0
FRB 63   261.6  35    176.6  0.015    11.2    0.0
FRB 64   569.7  35    484.7  0.026   504.5    2.0
FRB 65  1356.9  35   1271.9  0.364    19.7    1.0
FRB 66   718.2  35    633.2  0.493    11.5    3.0
FRB 67   860.9  35    775.9  1.315    33.9    2.0
FRB 68   394.1  35    309.1  0.560    15.2    2.0
FRB 69   394.0  35    309.0  0.335    16.1    3.0
FRB 70   181.0  35     96.0  0.005    35.1    4.0
FRB 71   368.0  35    283.0  0.287    15.1    2.0
FRB 72   710.4  35    625.4  0.786    30.3    2.0
FRB 73   238.7  35    153.7  0.223     9.9    1.0
FRB 74   930.0  35    845.0  1.097    21.8    1.0
FRB 75   345.8  35    260.8  0.312    65.1    0.0
FRB 76   615.2  35    530.2  0.355    26.5    2.0
FRB 77   894.2  35    809.2  0.819    14.2    0.0
FRB 78   170.0  35     85.0  0.032    75.1    2.0
FRB 79   723.6  35    638.6  0.968    21.3    2.0
FRB 80   363.1  35    278.1  0.415    70.8    3.0
FRB 81   557.9  35    472.9  0.178    13.4    2.0
FRB 82   733.9  35    648.9  0.812     9.6    0.0
FRB 83   662.5  35    577.5  0.923    12.2    2.0
FRB 84   771.7  35    686.7  0.720    10.7    3.0
FRB 85   635.0  35    550.0  0.365    21.8    3.0
FRB 86   188.4  35    103.4  0.072    19.5    0.0
FRB 87   203.1  35    118.1  0.004    12.8    3.0
FRB 88   744.7  35    659.7  0.924     9.9    3.0
FRB 89   235.2  35    150.2  0.049    18.7    2.0
FRB 90   630.4  35    545.4  0.394    12.9    1.0
FRB 91  1196.2  35   1111.2  1.008    12.5    2.0
FRB 92   212.5  35    127.5  0.055     9.8    0.0
FRB 93   638.7  35    553.7  0.412    17.2    0.0
FRB 94   613.3  35    528.3  0.097    19.8    3.0
FRB 95   254.1  35    169.1  0.138    10.4    3.0
FRB 96   148.2  35     63.2  0.051     9.8    1.0
FRB 97   602.0  35    517.0  0.500    10.4    3.0
FRB 98   384.1  35    299.1  0.298    19.5    2.0
FRB 99   903.7  35    818.7  0.263     9.8    3.0
FRB 100   613.7  35    528.7  0.737    10.3    3.0
FRB 101   720.1  35    635.1  0.736    38.4    2.0
FRB 102   411.2  35    326.2  0.368    15.9    2.0
FRB 103   244.9  35    159.9  0.133    11.7    1.0
FRB 104   659.5  35    574.5  0.973    17.0    2.0
FRB 105   484.8  35    399.8  0.258   182.5    3.0
FRB 106   678.5  35    593.5  0.449    14.7    2.0
FRB 107   451.2  35    366.2  0.328    16.9    3.0
FRB 108   359.0  35    274.0  0.196    10.3    2.0
FRB 109   637.0  35    552.0  0.610    11.7    3.0
FRB 110   227.3  35    142.3  0.078   148.3    1.0
FRB 111  1045.0  35    960.0  0.181    13.3    2.0
FRB 112   482.7  35    397.7  0.093    47.3    3.0
FRB 113   769.2  35    684.2  0.064    10.0    2.0
FRB 114   187.6  35    102.6  0.204    17.1    2.0
FRB 115   162.5  35     77.5  0.024    20.9    3.0
FRB 116   654.0  35    569.0  0.007    18.3    2.0
FRB 117   601.5  35    516.5  0.205    17.4    3.0
FRB 118   798.9  35    713.9  1.019    12.0    3.0
FRB 119   433.2  35    348.2  0.216    11.1    1.0
FRB 120   903.0  35    818.0  0.391    17.9    3.0
FRB 121   527.4  35    442.4  0.322    39.8    2.0
FRB 122   710.2  35    625.2  0.659    18.1    2.0
FRB 123   647.5  35    562.5  0.741    13.2    2.0
FRB 124   707.7  35    622.7  0.632    10.1    4.0
FRB 125  1807.6  35   1722.6  0.362    28.0    3.0
FRB 126   630.2  35    545.2  0.634    14.7    2.0
FRB 127   349.8  35    264.8  0.368    24.9    4.0
FRB 128   343.0  35    258.0  0.173    11.1    4.0
FRB 129   340.7  35    255.7  0.056    41.1    3.0
FRB 130  1054.4  35    969.4  0.471    59.9    1.0
FRB 131   797.7  35    712.7  0.711    10.2    4.0
FRB 132   489.5  35    404.5  0.513    11.9    1.0
FRB 133  1111.7  35   1026.7  1.412    10.5    3.0
FRB 134   586.8  35    501.8  0.271    18.2    3.0
FRB 135   278.0  35    193.0  0.159    10.8    3.0
FRB 136   278.2  35    193.2  0.041    10.0    2.0
FRB 137   500.7  35    415.7  0.622    27.2    3.0
FRB 138   447.2  35    362.2  0.482     9.8    1.0
FRB 139   338.8  35    253.8  0.302    95.4    3.0
FRB 140  1241.4  35   1156.4  1.359    15.6    1.0
FRB 141   638.4  35    553.4  0.538    11.4    3.0
FRB 142   400.9  35    315.9  0.277    42.4    3.0
FRB 143  1256.4  35   1171.4  0.238    24.6    4.0
FRB 144   455.2  35    370.2  0.377    24.2    2.0
FRB 145   485.7  35    400.7  0.337    85.7    3.0
FRB 146   421.8  35    336.8  0.477    75.1    2.0
FRB 147   277.8  35    192.8  0.250    22.0    3.0
FRB 148   368.3  35    283.3  0.116     9.7    5.0
FRB 149   212.3  35    127.3  0.126    34.5    0.0
FRB 150   791.2  35    706.2  0.412    13.6    3.0
FRB 151   325.2  35    240.2  0.082    10.6    3.0
FRB 152   746.4  35    661.4  0.403    10.2    3.0
FRB 153   486.0  35    401.0  0.557    14.3    2.0
FRB 154   168.9  35     83.9  0.146    15.0    1.0
FRB 155   353.2  35    268.2  0.199    15.8    3.0
FRB 156   729.6  35    644.6  0.783    12.7    2.0
FRB 157  1014.7  35    929.7  1.448    10.0    3.0
FRB 158   288.8  35    203.8  0.149    16.5    1.0
FRB 159   482.5  35    397.5  0.321    30.0    2.0
FRB 160   352.0  35    267.0  0.337    26.6    2.0
FRB 161   626.9  35    541.9  0.691    22.2    3.0
FRB 162   243.5  35    158.5  0.089    24.0    1.0
FRB 163   613.7  35    528.7  0.901    16.7    0.0
FRB 164   292.7  35    207.7  0.223    11.1    4.0
FRB 165   301.2  35    216.2  0.021    13.1    5.0
FRB 166   462.0  35    377.0  0.286    46.4    4.0
FRB 167   560.0  35    475.0  0.254    12.3    2.0
FRB 168   331.4  35    246.4  0.093    32.7    2.0
FRB 169  1132.7  35   1047.7  0.793    10.3    3.0
FRB 170   557.7  35    472.7  0.552    23.6    2.0
FRB 171   821.5  35    736.5  0.034    14.4    3.0
FRB 172   241.6  35    156.6  0.111    11.6    3.0
FRB 173   484.7  35    399.7  0.250    24.8    1.0
FRB 174  1078.5  35    993.5  1.373    14.1    2.0
FRB 175   120.3  35     35.3  0.007    15.4    4.0
FRB 176   670.0  35    585.0  0.970    17.9    3.0
FRB 177   269.0  35    184.0  0.159    14.4    3.0
FRB 178   340.5  35    255.5  0.187    13.6    3.0
FRB 179   324.3  35    239.3  0.228    14.8    4.0
FRB 180   509.9  35    424.9  0.406    19.0    5.0
FRB 181   322.7  35    237.7  0.092    14.4    3.0
FRB 182   630.4  35    545.4  0.715    46.7    3.0
FRB 183   323.4  35    238.4  0.294    21.8    2.0
FRB 184   445.0  35    360.0  0.379    13.6    0.0
FRB 185   362.1  35    277.1  0.126    23.8    2.0
FRB 186   852.4  35    767.4  1.090    10.3    3.0
FRB 187   593.4  35    508.4  0.627    17.5    3.0
FRB 188   347.5  35    262.5  0.312    33.4    2.0
FRB 189   514.8  35    429.8  0.468     9.6    1.0
FRB 190  1147.6  35   1062.6  1.166    17.1    2.0
FRB 191   841.2  35    756.2  0.733     9.9    0.0
FRB 192   305.3  35    220.3  0.411    46.2    1.0
FRB 193   186.1  35    101.1  0.141     9.9    1.0
FRB 194   291.2  35    206.2  0.099    30.4    1.0
FRB 195   232.7  35    147.7  0.040    14.2    2.0
FRB 196  1041.8  35    956.8  1.427    12.3    1.0
FRB 197   809.6  35    724.6  0.844    13.3    4.0
FRB 198   798.0  35    713.0  0.806    10.7    2.0
FRB 199   628.8  35    543.8  0.850    12.1    2.0
FRB 200   755.3  35    670.3  0.833    15.9    0.0
FRB 201   426.1  35    341.1  0.312    18.3    2.0
FRB 202   895.2  35    810.2  0.844    26.0    2.0
FRB 203   343.9  35    258.9  0.153    20.9    1.0
FRB 204   716.0  35    631.0  0.124    37.0    1.0
FRB 205   543.9  35    458.9  0.554    38.3    3.0
FRB 206   723.2  35    638.2  0.790    14.3    3.0
FRB 207   362.3  35    277.3  0.216    50.1    4.0
FRB 208   207.8  35    122.8  0.039     9.5    3.0
FRB 209  1729.5  35   1644.5  0.285    12.9    3.0
FRB 210   431.7  35    346.7  0.489    19.3    1.0
FRB 211   850.0  35    765.0  0.816    11.7    3.0
FRB 212   376.2  35    291.2  0.104    21.7    3.0
FRB 213   691.3  35    606.3  0.822    19.4    3.0
FRB 214   381.9  35    296.9  0.249     9.8    2.0
FRB 215   673.6  35    588.6  0.842    21.1    4.0
FRB 216   186.2  35    101.2  0.037    70.5    4.0
FRB 217   521.0  35    436.0  0.391    64.6    3.0
FRB 218   313.5  35    228.5  0.174    24.0    3.0
FRB 219   558.1  35    473.1  0.564    14.7    0.0
FRB 220   703.5  35    618.5  0.155    15.9    2.0
FRB 221   448.0  35    363.0  0.315    17.9    4.0
FRB 222   814.4  35    729.4  0.877     9.8    3.0
FRB 223   459.1  35    374.1  0.110     9.7    4.0
FRB 224   581.3  35    496.3  0.384    22.6    2.0
FRB 225   586.9  35    501.9  0.320     9.6    0.0
FRB 226   155.0  35     70.0  0.062    42.5    2.0
FRB 227   662.5  35    577.5  0.765    26.4    2.0
FRB 228   373.3  35    288.3  0.249    26.7    5.0
FRB 229  1871.6  35   1786.6  0.416   107.5    3.0
FRB 230   517.6  35    432.6  0.344    11.8    3.0
FRB 231  1151.4  35   1066.4  0.636    32.3    3.0
FRB 232   815.0  35    730.0  0.788    12.8    2.0
FRB 233   502.8  35    417.8  0.507    10.9    2.0
FRB 234   571.0  35    486.0  0.298    11.6    2.0
FRB 235   430.5  35    345.5  0.216    11.4    3.0
FRB 236   895.5  35    810.5  0.223    16.4    3.0
FRB 237  1142.1  35   1057.1  0.966    10.2    1.0
FRB 238   393.6  35    308.6  0.381    40.3    3.0
FRB 239   283.8  35    198.8  0.364    10.4    2.0
FRB 240   365.8  35    280.8  0.232    11.0    2.0
FRB 241   946.2  35    861.2  0.881    10.1    3.0
FRB 242   534.8  35    449.8  0.491    23.2    3.0
FRB 243   488.5  35    403.5  0.291    14.5    3.0
FRB 244   595.6  35    510.6  0.267    15.1    1.0
FRB 245   529.6  35    444.6  0.688    15.2    4.0
FRB 246   685.2  35    600.2  0.431   117.6    1.0
FRB 247   356.0  35    271.0  0.239    31.9    4.0
FRB 248   718.0  35    633.0  0.001    13.7    5.0
FRB 249   150.8  35     65.8  0.008    15.5    3.0
FRB 250   478.9  35    393.9  0.508    24.5    1.0
FRB 251   285.1  35    200.1  0.128    24.6    2.0
FRB 252   184.6  35     99.6  0.053    13.0    3.0
FRB 253   635.7  35    550.7  0.258    19.6    2.0
FRB 254   346.1  35    261.1  0.426    38.2    3.0
FRB 255   347.1  35    262.1  0.432    10.3    2.0
FRB 256   148.5  35     63.5  0.030    13.9    1.0
FRB 257   202.9  35    117.9  0.136    21.0    1.0
FRB 258   527.6  35    442.6  0.493    17.5    2.0
FRB 259   559.0  35    474.0  0.492    23.3    4.0
FRB 260   675.1  35    590.1  0.167    18.9    3.0
FRB 261   601.8  35    516.8  0.127    23.2    2.0
FRB 262   223.7  35    138.7  0.076    10.1    2.0
FRB 263   292.5  35    207.5  0.074    15.1    3.0
FRB 264   956.5  35    871.5  0.802    16.6    2.0
FRB 265   218.1  35    133.1  0.010    11.6    1.0
FRB 266   488.9  35    403.9  0.703    11.6    2.0
FRB 267   543.0  35    458.0  0.511    36.5    3.0
FRB 268  1202.6  35   1117.6  0.251    14.7    2.0
FRB 269   614.2  35    529.2  0.286    25.4    3.0
FRB 270   683.1  35    598.1  1.092    70.8    1.0
FRB 271   318.7  35    233.7  0.348    17.2    2.0
FRB 272  1454.1  35   1369.1  0.437    14.0    1.0
FRB 273   813.0  35    728.0  0.912    14.4    1.0
FRB 274   882.9  35    797.9  1.020    14.1    3.0
FRB 275   275.0  35    190.0  0.032    75.0    3.0
FRB 276   398.2  35    313.2  0.357    16.9    0.0
FRB 277   454.3  35    369.3  0.590    14.6    4.0
FRB 278  1335.0  35   1250.0  1.053    12.2    2.0
FRB 279   849.3  35    764.3  1.011     9.9    1.0
FRB 280   723.3  35    638.3  0.455    14.9    5.0
FRB 281   302.2  35    217.2  0.073    10.3    2.0
FRB 282   717.5  35    632.5  0.712    33.9    2.0
FRB 283   860.3  35    775.3  0.734    12.8    2.0
FRB 284   484.4  35    399.4  0.568    17.4    2.0
FRB 285  1519.6  35   1434.6  1.541     9.5    1.0
FRB 286   605.1  35    520.1  0.651    14.6    3.0
FRB 287   481.6  35    396.6  0.631    11.9    2.0
FRB 288   514.4  35    429.4  0.340    13.3    3.0
FRB 289   609.2  35    524.2  0.551    10.9    2.0
FRB 290   796.6  35    711.6  1.025    12.8    2.0
FRB 291   272.2  35    187.2  0.221    10.5    0.0
FRB 292   560.2  35    475.2  0.283    30.9    1.0
FRB 293   637.6  35    552.6  0.834    15.4    2.0
FRB 294   752.0  35    667.0  0.342    42.4    3.0
FRB 295   771.7  35    686.7  0.344    46.6    2.0
FRB 296   281.3  35    196.3  0.095    10.5    0.0
FRB 297  1296.4  35   1211.4  0.042    16.8    4.0
FRB 298   155.0  35     70.0  0.049    10.3    4.0
FRB 299   327.8  35    242.8  0.092    17.4    3.0
FRB 300   649.9  35    564.9  0.240    10.0    4.0
FRB 301   613.8  35    528.8  0.637    13.9    3.0
FRB 302  1627.3  35   1542.3  0.338    26.4    3.0
FRB 303   234.4  35    149.4  0.059    78.6    3.0
FRB 304   850.5  35    765.5  0.983    14.4    3.0
FRB 305   318.9  35    233.9  0.189    19.2    3.0
FRB 306   340.2  35    255.2  0.265    33.4    2.0
FRB 307   649.7  35    564.7  0.463     9.9    2.0
FRB 308   504.2  35    419.2  0.551    20.2    3.0
FRB 309  1114.2  35   1029.2  0.371    15.4    0.0
FRB 310   489.1  35    404.1  0.475    10.5    2.0
FRB 311   783.1  35    698.1  1.022    13.9    2.0
FRB 312   612.3  35    527.3  0.394    19.2    1.0
FRB 313   584.5  35    499.5  0.719    12.3    2.0
FRB 314   962.6  35    877.6  1.356    11.9    1.0
FRB 315   397.9  35    312.9  0.171    78.7    3.0
FRB 316   314.1  35    229.1  0.394    12.2    2.0
FRB 317   187.0  35    102.0  0.101    87.0    2.0
FRB 318   273.4  35    188.4  0.110    14.4    3.0
FRB 319   635.9  35    550.9  0.600    10.9    3.0
FRB 320  1197.9  35   1112.9  1.120    11.8    3.0
FRB 321   245.3  35    160.3  0.186    18.5    1.0
FRB 322   602.3  35    517.3  0.512    11.5    2.0
FRB 323   643.4  35    558.4  0.916    10.4    4.0
FRB 324   443.2  35    358.2  0.482    23.0    2.0
FRB 325  1409.1  35   1324.1  0.827    10.0    1.0
FRB 326   583.6  35    498.6  0.564    15.9    3.0
FRB 327   352.2  35    267.2  0.372    27.8    4.0
FRB 328   885.6  35    800.6  0.528    11.1    2.0
FRB 329   243.6  35    158.6  0.011    40.2    2.0
FRB 330   459.8  35    374.8  0.211    10.6    2.0
FRB 331   193.6  35    108.6  0.003    10.1    0.0
FRB 332   356.9  35    271.9  0.501    16.8    2.0
FRB 333  1049.9  35    964.9  0.133    11.8    4.0
FRB 334   780.9  35    695.9  0.857    11.3    3.0
FRB 335   272.4  35    187.4  0.275    10.0    1.0
FRB 336   686.9  35    601.9  0.760    17.2    2.0
FRB 337   813.7  35    728.7  0.428    14.7    3.0
FRB 338   351.0  35    266.0  0.029    12.5    3.0
FRB 339   232.8  35    147.8  0.088    17.9    1.0
FRB 340   490.1  35    405.1  0.441    14.9    2.0
FRB 341   314.8  35    229.8  0.316    10.2    1.0
FRB 342   149.4  35     64.4  0.027    10.7    2.0
FRB 343   705.0  35    620.0  0.175    10.0    2.0
FRB 344   703.9  35    618.9  0.186    18.0    3.0
FRB 345   259.9  35    174.9  0.230    33.0    2.0
FRB 346   455.3  35    370.3  0.643    12.5    2.0
FRB 347   299.6  35    214.6  0.111    10.1    3.0
FRB 348   307.5  35    222.5  0.132     9.8    3.0
FRB 349  1513.3  35   1428.3  0.060    13.5    1.0
FRB 350   938.5  35    853.5  0.078     9.5    2.0
FRB 351   653.9  35    568.9  0.772    13.6    2.0
FRB 352   548.0  35    463.0  0.582    12.9    3.0
FRB 353   318.8  35    233.8  0.109    26.1    2.0
FRB 354   882.4  35    797.4  1.137     9.8    1.0
FRB 355  1531.6  35   1446.6  0.710    10.3    2.0
FRB 356   477.4  35    392.4  0.544    10.2    0.0
FRB 357   568.3  35    483.3  0.614    10.6    2.0
FRB 358   536.4  35    451.4  0.068    11.6    2.0
FRB 359  1186.8  35   1101.8  0.066    18.4    2.0
FRB 360   180.3  35     95.3  0.092    94.4    3.0
FRB 361   645.2  35    560.2  0.062    76.7    2.0
FRB 362   320.9  35    235.9  0.255    53.9    2.0
FRB 363   392.1  35    307.1  0.502     9.6    2.0
FRB 364   455.0  35    370.0  0.440    10.2    2.0
FRB 365   262.0  35    177.0  0.225    32.5    3.0
FRB 366   443.7  35    358.7  0.067    15.0    3.0
FRB 367   506.8  35    421.8  0.493    20.2    3.0
FRB 368   555.2  35    470.2  0.377    15.1    3.0
FRB 369   696.7  35    611.7  0.761    21.6    2.0
FRB 370   296.0  35    211.0  0.108    12.3    1.0
FRB 371  1061.4  35    976.4  1.246    14.2    2.0
FRB 372   967.9  35    882.9  0.218    89.7    2.0
FRB 373   307.4  35    222.4  0.313    14.8    2.0
FRB 374   421.4  35    336.4  0.355    10.4    2.0
FRB 375   591.5  35    506.5  0.408    16.3    4.0
FRB 376   211.0  35    126.0  0.060    22.3    1.0
FRB 377   284.9  35    199.9  0.294    34.8    0.0
FRB 378   681.7  35    596.7  0.074    52.9    2.0
FRB 379   568.1  35    483.1  0.733    24.4    3.0
FRB 380   596.3  35    511.3  0.524     9.8    1.0
FRB 381   642.8  35    557.8  0.982    17.9    1.0
FRB 382   249.7  35    164.7  0.281     9.8    2.0
FRB 383   675.5  35    590.5  0.722     9.6    2.0
FRB 384   598.0  35    513.0  0.752    10.7    1.0
FRB 385   392.5  35    307.5  0.085    28.5    3.0
FRB 386   819.7  35    734.7  1.297    11.4    3.0
FRB 387   676.5  35    591.5  0.294    10.9    3.0
FRB 388   848.6  35    763.6  0.089    45.0    4.0
FRB 389   203.9  35    118.9  0.097    45.7    0.0
FRB 390   276.2  35    191.2  0.237    20.6    2.0
FRB 391   663.9  35    578.9  0.075   108.4    2.0
FRB 392   204.8  35    119.8  0.018    15.1    1.0
FRB 393   709.5  35    624.5  0.629    18.6    3.0
FRB 394   205.5  35    120.5  0.076    74.1    2.0
FRB 395   326.6  35    241.6  0.234    11.1    2.0
FRB 396   350.3  35    265.3  0.005    48.2    3.0
FRB 397   233.0  35    148.0  0.015    11.7    2.0
FRB 398   421.0  35    336.0  0.146     9.9    0.0
FRB 399  1356.4  35   1271.4  0.494    10.0    4.0
FRB 400   671.7  35    586.7  0.304    18.2    2.0
FRB 401   296.5  35    211.5  0.144    11.1    4.0
FRB 402   334.2  35    249.2  0.384    46.7    3.0
FRB 403   178.8  35     93.8  0.013    12.3    1.0
FRB 404   355.6  35    270.6  0.064    19.8    3.0
FRB 405   337.5  35    252.5  0.089    12.1    3.0
FRB 406   401.6  35    316.6  0.380    10.8    2.0
FRB 407   476.4  35    391.4  0.222    11.9    3.0
FRB 408   366.5  35    281.5  0.108    25.1    2.0
FRB 409   342.7  35    257.7  0.118    23.7    2.0
FRB 410   357.9  35    272.9  0.117    26.7    2.0
FRB 411  1032.6  35    947.6  1.250    21.3    0.0
FRB 412   288.9  35    203.9  0.310    18.4    2.0
FRB 413   671.7  35    586.7  0.626    15.5    3.0
FRB 414   425.7  35    340.7  0.233    13.7    2.0
FRB 415   458.7  35    373.7  0.063    17.5    3.0
FRB 416   666.4  35    581.4  0.469    10.1    4.0
FRB 417   393.1  35    308.1  0.319    14.6    2.0
FRB 418   606.1  35    521.1  0.368    10.8    3.0
FRB 419   527.7  35    442.7  0.697     9.8    1.0
FRB 420   380.6  35    295.6  0.394    35.4    2.0
FRB 421   499.4  35    414.4  0.418    11.0    2.0
FRB 422   234.3  35    149.3  0.260    19.3    2.0
FRB 423   564.9  35    479.9  0.556    11.6    0.0
FRB 424   230.9  35    145.9  0.175    24.9    2.0
FRB 425   339.3  35    254.3  0.392    20.2    4.0
FRB 426   319.4  35    234.4  0.129    15.3    1.0
FRB 427   625.3  35    540.3  0.776    12.3    2.0
FRB 428   594.0  35    509.0  0.382    15.8    3.0
FRB 429   179.9  35     94.9  0.016    16.2    3.0
FRB 430   510.5  35    425.5  0.344    10.1    2.0
FRB 431   427.6  35    342.6  0.543    11.8    1.0
FRB 432   754.6  35    669.6  0.694     9.6    2.0
FRB 433   278.8  35    193.8  0.100    68.3    3.0
FRB 434   291.7  35    206.7  0.149    51.0    3.0
FRB 435  1086.2  35   1001.2  1.275    11.4    1.0
FRB 436   426.2  35    341.2  0.410    81.9    2.0
FRB 437  1167.8  35   1082.8  1.200    10.0    2.0
FRB 438   644.3  35    559.3  0.610    37.3    3.0
FRB 439   658.6  35    573.6  0.720    10.2    3.0
FRB 440   303.2  35    218.2  0.351    10.4    2.0
FRB 441  1008.2  35    923.2  1.271    11.4    3.0
FRB 442   316.1  35    231.1  0.336    42.6    1.0
FRB 443   521.1  35    436.1  0.420    21.1    1.0
FRB 444   912.2  35    827.2  1.132    19.5    2.0
FRB 445   289.4  35    204.4  0.260    10.8    2.0
FRB 446  1460.7  35   1375.7  1.399    10.3    3.0
FRB 447   572.1  35    487.1  0.152    38.2    2.0
FRB 448   780.5  35    695.5  0.464    14.0    2.0
FRB 449   803.8  35    718.8  0.859    14.8    0.0
FRB 450   827.9  35    742.9  0.860    12.5    1.0
FRB 451   299.2  35    214.2  0.133    32.3    0.0
FRB 452   791.0  35    706.0  0.887    41.6    3.0
FRB 453   899.2  35    814.2  1.232    14.7    1.0
FRB 454   197.6  35    112.6  0.168    12.9    1.0
FRB 455   547.6  35    462.6  0.253    41.1    2.0
FRB 456   482.8  35    397.8  0.388    47.2    4.0
FRB 457   902.7  35    817.7  1.305    14.9    1.0
FRB 458   833.6  35    748.6  1.146    11.6    2.0
FRB 459  1211.1  35   1126.1  1.796    20.5    2.0
FRB 460   619.1  35    534.1  0.302    19.9    4.0
FRB 461   930.4  35    845.4  0.743    24.9    2.0
FRB 462   531.9  35    446.9  0.456    10.7    2.0
FRB 463   400.5  35    315.5  0.463    22.0    2.0
FRB 464   319.7  35    234.7  0.301    16.8    0.0
FRB 465   693.9  35    608.9  0.454    68.0    2.0
FRB 466   216.8  35    131.8  0.223   109.8    2.0
FRB 467   597.6  35    512.6  0.176    14.5    4.0
FRB 468  1007.0  35    922.0  1.158    11.4    1.0
FRB 469   961.5  35    876.5  0.076    28.5    3.0
FRB 470   912.7  35    827.7  1.157    12.5    2.0
FRB 471   468.6  35    383.6  0.044    29.5    3.0
FRB 472   240.5  35    155.5  0.307     9.8    1.0
FRB 473   425.9  35    340.9  0.558    16.1    2.0
FRB 474   206.8  35    121.8  0.044    15.0    4.0
FRB 475   321.8  35    236.8  0.030    23.8    3.0
FRB 476  1110.6  35   1025.6  0.697    50.8    3.0
FRB 477   525.4  35    440.4  0.373    18.2    2.0
FRB 478   868.1  35    783.1  1.023    15.0    1.0
